shoe_name,category,original_price,discounted_price,color_count,review_count,website,star_count,size_count,product_code,comfort,durability,color 1,color 2,color 3,color 4,color 5,0,1,2,3,4
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Hood River Slide', 'category': 'Men', 'original_price': '3,499', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '36', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0166-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Mountain, Admiral', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue Hood River Slide', 'category': 'Men', 'original_price': '3,499', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '38', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0166-441', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Mountain, Admiral', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '12,799', 'discounted_price': '15,999', 'color_count': 3, 'review_count': '12', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 7, 'product_code': 'BM3530-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '12,799', 'discounted_price': '15,999', 'color_count': 3, 'review_count': '12', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM3530-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Orange FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '19', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM3530-858', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '12,799', 'discounted_price': '15,999', 'color_count': 3, 'review_count': '12', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 7, 'product_code': 'BM3530-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '12,799', 'discounted_price': '15,999', 'color_count': 3, 'review_count': '12', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM3530-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Orange FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '19', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM3530-858', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 8, 'product_code': 'BM0829-415', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM0829-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM0829-439', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '26', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men BROWN Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '26', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-278', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '24', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-302', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey TRAILSTORM MID WATERPROOF', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '59', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Black TRAILSTORM MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '69', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-005', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue TRAILSTORM MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '59', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-472', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '42', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 9, 'product_code': 'BM0156-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Green TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-367', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-478', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}",
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '42', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 9, 'product_code': 'BM0156-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Green TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-367', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-478', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}",
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black STRATA TRAIL MID WP', 'category': 'Men', 'original_price': '7,999', 'discounted_price': 'NaN', 'color_count': 1, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 8, 'product_code': 'YM8651-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Owl', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 8, 'product_code': 'BM0829-415', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM0829-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM0829-439', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black FACET 45 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '16,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '10', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM0133-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 8, 'product_code': 'BM0829-415', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM0829-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM0829-439', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Blue Shadow, Golden Yellow', 'color 2': 'Graphite, Dark Adobe', 'color 3': 'Abyss, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black HOOD RIVER FLIP', 'category': 'Men', 'original_price': '2,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM6923-005', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey TRAILSTORM MID WATERPROOF', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '59', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Black TRAILSTORM MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '69', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-005', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue TRAILSTORM MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '59', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-472', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey REDMOND V2 MID Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '44', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0833-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Cordovan', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown REDMOND V2 MID Water Resistant Shoes', 'category': 'Men', 'original_price': '8,099', 'discounted_price': '8,999', 'color_count': 2, 'review_count': '35', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0833-231', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Cordovan', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Montrail Trinity Fkt', 'category': 'Men', 'original_price': '13,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '5', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM6578-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Ocean Blue, Collegiate Navy', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men BLUE Montrail Trinity Fkt', 'category': 'Men', 'original_price': '13,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '5', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM6578-417', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Ocean Blue, Collegiate Navy', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '26', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men BROWN Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '26', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-278', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '24', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-302', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey REDMOND V2 MID Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '44', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0833-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Cordovan', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown REDMOND V2 MID Water Resistant Shoes', 'category': 'Men', 'original_price': '8,099', 'discounted_price': '8,999', 'color_count': 2, 'review_count': '35', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0833-231', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Cordovan', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Brown REDMOND V2 Water Resistant Shoes', 'category': 'Men', 'original_price': '7,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 7, 'product_code': 'BI0834-255', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '12,799', 'discounted_price': '15,999', 'color_count': 3, 'review_count': '12', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 7, 'product_code': 'BM3530-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '12,799', 'discounted_price': '15,999', 'color_count': 3, 'review_count': '12', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM3530-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Orange FACET 60 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '19', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM3530-858', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Red Jasper', 'color 2': 'Dark Grey, Silver Grey', 'color 3': 'Warm Copper, Black', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '26', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men BROWN Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '26', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-278', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Thrive Revive', 'category': 'Men', 'original_price': '6,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '24', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8043-302', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Black', 'color 2': 'Dark Stone, Dark Stone', 'color 3': 'Mosstone, Mosstone', 'color 4': 'NaN', 'color 5': 'NaN'}",,
